Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr
Ryan Tannehill\TannRy00,TEN,23,32,287,16,48.5,327,10.2,181,7.9,5.7,106,4.6,0,0.0%,5,15.6%,1,10,4,6,11,33.3%,0,
